price_earnings,price_book,price_sales,valuation_z__scaled,earnings_share,dividend_yield,ebitda,ebitda_log__scaled,profitability_ratio__scaled,market_cap,price,52w_range__scaled,price_to_52w_high__scaled,market_cap_log__scaled,dividend_flag__scaled
195.63,3.4,6.044895,6.058346356,-0.75,4.4081864,5205000000,0.749152159,0.30771394,53467692395,68.47,0.218436562,-0.027241617,0.723716553,0
15.27,6.66,1.5327156,-0.10976195,4.79,3.1838684,2366000000,0.244610031,0.908011757,17377551986,75.91,0.382306427,-0.169194256,-0.164604085,0
34,4.03,2.6159565,0.402565904,1.66,5.4436197,1851783000,0.08779117,0.104556179,21988472489,54.4,0.499832353,-0.20220081,0.021406122,0
18.81,3.56,5.2561646,0.155633926,2.2,1.5551463,16545000000,1.48922181,0.066924735,2.02302E+11,46.84,0.379168478,-0.13428916,1.775480397,0
15.72,3.07,1.28693,-0.43046395,4.75,1.455816,3619200000,0.516618671,1.119913384,24152102921,66.98,0.569727126,-0.496922661,0.095586906,0
18.57,5.54,1.741522,-0.073858745,7.07,2.1514556,1214900000,-0.181936044,0.502395665,11051273948,111.95,-0.236507667,0.250834072,-0.522362176,0
21.6,4.39,1.8652664,-0.058906838,7.24,1.4401833,2092089000,0.165873095,0.126975135,24421668509,174.51,-0.169543976,-0.013643546,0.104359738,0
14.05,2.34,0.7872792,-0.603835832,1.79,3.0723782,359644000,-0.960938565,0.116909025,4230379821,32.88,-0.32008001,-0.725842695,-1.28133953,0
27.49,11.77,7.248487,1.36842568,2.26,3.0892801,1414900000,-0.084410798,-0.256972565,23253666810,61.86,0.288948526,-0.253774819,0.065624222,0
49.53,5.81,6.935696,1.548504477,1.47,0,2932000000,0.381867291,-0.698218723,90708000000,72.32,-1.906092448,2.472351536,1.141492626,-1
18.89,2.48,2.5191512,-0.239341875,3.63,2.03933,863700000,-0.40027874,-0.126491967,12466660892,66.67,0.513914617,-0.190595828,-0.427110222,0
18.02,1.17,3.9272704,-0.223598911,0.97,3.59375,0,-13.56818948,-1.198261177,6527616000,18.56,0.692189449,-0.16749366,-0.938506842,0
21.51,3.4,3.6705062,0.054255415,4.36,2.8370044,12843000000,1.327134169,0.032618914,1.61413E+11,110.15,1.183892802,-0.619719681,1.597013456,0
24.68,3.25,3.7116463,0.150456802,2.64,0.3695394,445658000,-0.823711274,-0.372771159,8351767268,72.06,-0.643688686,0.672914626,-0.743729371,0
19.45,2.03,3.3850067,-0.16305089,-6.8744,0.73126143,0,-13.56818948,-1.198261177,12326379902,84.44,-0.321862339,0.497315229,-0.436054523,0
12.69,3.4,4.0020885,-0.199542399,3.51,3.8879359,20569000000,1.628537845,0.32784264,2.08506E+11,33.63,0.774759298,-0.576862493,1.799352034,0
8.75,1.09,1.5730644,-0.798299618,2.78,0,6471000000,0.888474469,3.730781122,20309412381,38.24,-1.317797123,-0.850778122,-0.041377821,-1
22.36,205.042,2.7574685,17.2888846,4.48,4.328479,11802000000,1.27303996,-0.009464588,1.53581E+11,100.39,0.610789357,-0.671622262,1.557697761,0
21.11,2.12,0.47499472,-0.424787821,9.93,2.928564,5311000000,0.762053664,0.513557535,47996220000,92.44,-0.044060697,0.108153867,0.638389484,0
16.06,1.65,2.9931207,-0.3510716,3.95,3.698776,1614399000,0,1.775757472,8397609889,74.34,0.734813482,-0.79936144,-0.739402793,0
118.29,2.76,6.7890477,3.536925166,-3.39,0.1816118,1717000000,0.039430537,-0.312366729,29983119693,169.16,-0.604980657,0.588064107,0.266519599,0
17.55,1.53,4.04653,-0.194904634,10.4,1.9354838,0,-13.56818948,-1.198261177,73315000000,149.38,0.120160619,0.375847747,0.973233644,0
17.74,2.44,1.3948758,-0.405929837,-1.19,1.8570102,506100000,-0.742321934,-0.303830773,8753430477,101.32,-1.18911973,1.342254836,-0.706602657,0
18.73,4.83,1.9551051,-0.105735206,6.31,1.5771489,2585000000,0.301260703,0.17863923,29043337549,110.3,0.872998598,-0.390285666,0.241349212,0
12.83,1.95,3.7497053,-0.347507054,2.79,5.2196894,3937000000,0.570480004,1.724276118,20839814845,29.52,0.171263294,-0.784698787,-0.021000803,0
24.63,6.88,3.887915,0.480033292,4.32,2.1998534,3632000000,0.518877955,0.109970564,42948664203,144.07,-0.100094277,0.176141381,0.550563687,0
24.26,6.92,9.176564,1.060436882,23.6712,0,4803487000,0.697779184,-0.38894187,91817448863,597.3352,-0.372248043,0.435667141,1.151101267,-1
11.96,1.53,1.7167546,-0.638711629,4.5,3.1914895,0,-13.56818948,-1.198261177,18457199721,60.38,0.590571458,-0.729207624,-0.116962977,0
20.46,3.85,3.1595004,0.001343386,5.6,3.3704789,17249000000,1.515888326,0.095080643,2.06319E+11,80.22,1.11230598,-0.822472367,1.791019417,0
20.76,3.25,1.1458876,-0.264590425,2.73,2.1061797,0,-13.56818948,-1.198261177,31062780000,51.07,-0.568688178,0.74239561,0.294480338,0
20.76,2.11,14.380373,1.111904848,3.06,2.931379,2969194000,0.389934237,0.239250972,31953288000,58.33,0.128149603,-0.023340114,0.316820595,0
9.99,0.93,1.083727,-0.825672174,9.73,2.6985698,0,-13.56818948,-1.198261177,47136080000,103.38,0.512476661,-0.600032378,0.624096408,0
16.11,1.88,3.4491453,-0.278878851,1.75,3.60587,3613000000,0.515521456,1.117289426,24138050331,46.73,0.608737966,-0.334701611,0.095126893,0
18.21,6.56,16.16417,1.608541227,6.81,4.316159,1924803000,0.1125407,-0.275200855,32258539942,180.49,0.585535407,-0.838352772,0.324335429,0
12.86,1.99,1.0341544,-0.645602725,1.44,1.2036108,992811000,-0.311125378,0.548522532,8792572352,28.67,-0.838722957,0.64105922,-0.703076214,0
20.98,2.14,1.7617522,-0.284008845,6.77,0.100529455,1057500000,-0.270730597,0.226949201,11478625926,142.68,-1.33432609,1.969249444,-0.492373915,0
19.71,1.98,3.389142,-0.158311582,-0.13,0,806875000,-0.443831074,0.065400429,9877885146,76.85,0.240839539,0.090869539,-0.611081563,-1
16.51,3.82,4.263658,-0.008431502,1.65,3.5055351,4191000000,0.610489386,-0.52488566,96282828902,62.42,0.010973745,0.293782389,1.188635134,0
17.54,1.43,0.77893436,-0.567834943,1.28,0,649404000,-0.582771204,0.686540077,5330131216,33.51,0.385891858,-0.387283747,-1.098692446,-1
17.07,2.82,1.7709883,-0.353497542,5.5,1.9884669,1453000000,-0.06740657,0.457160805,13578300000,96.42,0.730672281,-0.543284631,-0.359598878,0
35.61,0.8304,1.9624339,0.108189366,-2.79,0.6097561,820095000,-0.433431109,1.800717,4230379821,12.8328,-2.613594827,-0.786037383,-1.28133953,0
16.94,2.34,1.9734555,-0.376429222,4.12,1.0982976,0,-13.56818948,-1.198261177,13216271700,86.06,0.120021492,0.009926437,-0.380958563,0
25.78,5.28,2.2938328,0.203018015,6.95,1.5612764,3868000000,0.559164918,-0.185200341,59066255840,198.74,-0.094497581,0.570946291,0.802425564,0
15.54,1.92,15.588069,1.058066992,1.12,5.372036,1075568000,-0.259889178,0.008778145,13784942453,47.56,0.503433976,-0.939205219,-0.347660839,0
79.9,15.69,8.202077,3.5387476,1.68,0,541809000,-0.698691183,-0.830639323,22799923883,124.65,-0.996783533,1.564094669,0.050049039,-1
15.27,1.51,13.762162,0.810563899,1.43,3.6850338,487636000,-0.766105399,-0.433053604,9858367494,55.58,0.642599613,-0.90608775,-0.612644839,0
27.93,5.89,8.48541,1.016004379,7.74,0,2043160000,0.150728582,-0.319061489,35950369241,322.62,-0.91996017,-0.788849486,0.40997961,-1
17.9,1.32,3.474771,-0.265088358,1,1.8987342,0,-13.56818948,-1.198261177,21500640000,17.9,-0.404877444,0.704401777,0.003673167,0
26.13,2.83,2.8841186,0.07001385,1.77,2.1362228,2734000000,0.337123181,0.76065652,21590903863,62.72,0.977492979,-0.461660788,0.006984442,0
31.54,6.61,6.1640687,0.93820238,2.41,1.5120423,636942000,-0.595170982,-0.453684133,13233622689,89.26,-0.510698123,0.519435493,-0.379921577,0
20.18,5.98,1.3330402,-0.028525236,2.32,1.7075773,565196000,-0.671647867,0.04245691,7047165475,52.26,0.028657966,0.056483578,-0.877975685,0
26.48,10.94,3.760594,0.875329493,6.35,1.7692552,1323200000,-0.127290608,-0.349708551,24123216432,178.73,-0.030980704,0.026874139,0.094641013,0
22.29,3.46,3.781273,0.097456698,4.8,0.9748892,1696000000,0.031555387,-0.016300477,22197870556,133.31,-0.479008448,1.135293215,0.028897481,0
27.57,4.23,5.9715905,0.581603566,9.38,0.61985797,1555209000,-0.023903619,-0.315291104,27247789759,259.4,-0.364194336,0.621554166,0.190908977,0
26.52,10.28,2.9734495,0.732306128,2.83,0.82061803,2247009000,0.211588551,-0.031921419,29803566306,75.06,-0.690423342,0.880598429,0.261772119,0
16.26,2.56,3.1026611,-0.254164319,7.53,1.8674136,2876309000,0.369595188,0.424617057,27418147452,122.45,-0.127371849,0.436402173,0.195835257,0
27.38,50.56,10.254704,5.029312009,7.95,1.0947506,3021000000,0.401003543,-0.195068687,46585950000,173.31,-0.25473825,0.759557227,0.614817405,0
200.0692,8.81,10.3738785,7.151312727,0.27,0,925804000,-0.35584307,-1.018083952,79489115000,104.03,-0.073866713,0.417650372,1.037140712,-1
199.81,91.04,15.189207,14.73757476,0.62,0,1074240000,-0.2606798,-0.349170797,19572031314,159.85,-0.960901203,1.385113658,-0.070608797,-1
8.75,0.92,1.651705,-0.804131164,4.16,6.323142972,1459000000,-0.064769444,3.117802794,5229448882,35.6,-1.647196296,-0.795162725,-1.113765197,0
44.93,2.64,3.2297828,0.711923594,-1.08,2.8673835,3222000000,0.44222499,-0.681898514,96529311126,67.4,0.259902893,-0.403330743,1.190655938,0
16.04,4.22,4.374079,0.022711613,5.18,1.3761468,1351059000,-0.113956986,0.646690304,11328642413,86.46,0.198408344,0.525030017,-0.502769507,0
11.51,13.33,1.3048558,0.313443922,2.58,5.085772,1811000000,0.07353981,0.786834884,14113197720,47.44,-1.279744856,1.409644349,-0.329060143,0
21.31,10.55,2.4700067,0.527658441,2.46,1.4427412,969700000,-0.326198287,0.676434143,8001938397,42.62,0.862149584,-0.690431471,-0.777549749,0
19.14,1.98,3.15303,-0.203404064,5.45,3.1607263,3763000000,0.541553041,1.026691959,26163862235,103.36,0.893572278,-0.71822983,0.158824381,0
26.75,13.42,2.5276077,0.959747864,18.61,0.8426688,2160668000,0.186513995,-0.312374262,37730994828,387.65,-0.084097341,0.324714754,0.448189188,0
6.65,1.38,0.7564699,-0.933600293,7.03,2.4730754,852700000,-0.408481321,1.919949142,4230379821,49.38,-0.892014293,-0.538250452,-1.28133953,0
13.56,13.24,8.754495,1.203198856,6.25,5.0368075,4411515000,0.643304826,0.21939732,48139839531,152.18,0.760955882,-0.773579501,0.640751051,0
16.45,4.25,6.9704437,0.328042151,5.41,1.2629502,1122900000,-0.232329623,-0.258926587,18493080922,99.04,0.509532203,-0.446254021,-0.115427928,0
14.07,1.32,6.5820084,-0.045185258,0.88,3.4998922,795889000,-0.452604055,0.230464702,8617714345,90.61,0.676490097,-0.85487633,-0.718953158,0
15.81,3.21,3.5114813,-0.167660416,9.2,1.968433,982200000,-0.318001781,0.401317549,9499107736,156.72,0.429502572,-0.369675087,-0.641986349,0
15.78,1.82,2.5080602,-0.399745819,2.53,5.3530226,6012000000,0.841391923,0.939927044,43497224128,43.4,0.723444337,-0.75510456,0.560595011,0
15.89,3.84,1.6294897,-0.320603898,5.82,0.863707,4533000000,0.660689355,0.843157868,34351211637,55.63,0.29998577,-0.348790086,0.374015128,0
20.57,3.34,1.944325,-0.174180546,8.05,1.5775635,2264600000,0.216578908,0.231876171,24496399600,152.86,-0.150507424,0.23849517,0.106774671,0
25.98,13.36,3.4392443,1.030774091,1.97,2.203452,7361500000,0.970984107,0.289439066,76548976000,53.77,0.832578004,-0.736519002,1.007351339,0
15.35,1.95,3.263072,-0.318651371,5.23,1.6228749,0,-13.56818948,-1.198261177,38059113300,98.54,-0.3621014,0.428780007,0.45503293,0
16.26,2.15,2.2607324,-0.383150066,2.08,0,305085000,-1.066224472,-0.43930009,6218560288,70.55,-0.068471903,-0.211036892,-0.97684354,-1
23.46,5.54,4.635566,0.409734604,2.68,1.2234008,2863000000,0.366627236,-0.428114751,57509096756,148.01,0.102130258,0.038113181,0.781308925,0
16.25,1.38,3.3089445,-0.332801095,4.48,2.3185046,0,-13.56818948,-1.198261177,32498948310,65.8,0.128565782,0.254730461,0.330204026,0
39.37,3.36,3.5516493,0.62630652,-0.17,1.1286682,1227000000,-0.175593968,-0.04928784,16520497264,25.59,0.356219032,-0.838078915,-0.204580067,0
13.35,1.97,2.1096623,-0.511353591,2.41,1.6,0,-13.56818948,-1.198261177,28893750000,34.98,-0.50297598,0.574029388,0.237267781,0
67.72,3.98,6.276264,1.917564237,0.87,0,579844000,-0.655273982,-0.495660598,12767067883,82.62,-0.170801387,0.2938792,-0.408290126,-1
22.98,13.4,0.7295535,0.633452288,2.08,2.4644873,2988725000,0.394129912,0.320375573,30445320778,57,0.435486234,-0.150028934,0.278610837,0
19.92,4.61,7.3911157,0.520190012,4.75,2.140443,2281400000,0.221308811,0.169113021,25810865035,101.99,-1.174025809,1.323254638,0.148087987,0
19.45,4.35,4.0785494,0.11335283,2.09,0,0,-13.56818948,-1.198261177,14247199374,48.85,0.147922165,0.519360425,-0.321590948,-1
14.19,3.45,0.8047394,-0.501996898,4.71,3.3856654,7105000000,0.948288604,1.562236337,39816696539,71.11,-0.690009487,1.060069423,0.490715802,0
19.72,3.6,2.5734365,-0.109797465,4.71,1.6062645,2797000000,0.351702125,0.038584876,34983666316,95.27,-0.315679751,0.491121552,0.388435033,0
18.77,1.06,1.561575,-0.471861869,0,1.7060367,540167833.4,-0.70063254,-0.608250338,14163064455,29.1,-0.030434923,-0.070862762,-0.326272339,0
24.05,9.32,6.9572234,1.012283961,3.6,2.4318495,7013000000,0.939948122,-0.116195309,1.00263E+11,97.66,-0.689095438,0.434339478,1.220647617,0
22.13,2.57,1.0645695,-0.286858731,1.14,0.1381454,1454000000,-0.066966294,0.276256643,15254672353,55.54,0.148418395,0.124029466,-0.267587005,0
14.76,1.49,3.3834257,-0.364177071,3.73,1.7347307,0,-13.56818948,-1.198261177,56083904906,53.29,0.445248736,-0.069671415,0.761474608,0
23.44,21.62,2.798683,1.584700119,5.33,2.6286967,1295000000,-0.141076456,0.012927469,16540418002,127.76,0.946839046,-0.708280911,-0.20362757,0
22.96,3.57,6.8538465,0.471275315,7.52,0.026033757,615700000,-0.616877014,-0.355202708,11297958140,223.17,0.194419389,-0.042424494,-0.504913235,0
20.51,25.64,2.8396711,1.837748001,3.66,2.6494346,1404123000,-0.089303759,-0.157315708,20867272020,97.65,1.131836682,-0.877978428,-0.019960119,0
23.66,0.94,1.8161958,-0.292606211,0.85,0.3960396,1165100000,-0.208720706,0.654734817,9726962131,24.13,-1.141349298,0.207761886,-0.623251079,0
16.48,1.63,1.33382,-0.523793297,7.31,2.0261714,0,-13.56818948,-1.198261177,38903131815,135.01,0.400510594,-0.068852505,0.472369548,0
17.78,3.82,3.9635563,0,5.7,1.6036655,12544000000,1.312059414,0.031356259,1.57817E+11,101.35,0.974609387,-0.610838345,1.579205828,0
21.84,3.38,4.015666,0.101868107,5.6,0.3276319,4751300000,0.690788559,-0.315102228,83226586345,198.73,-0.274079347,0.432653569,1.073456672,0
27,3.97,4.516748,0.378424364,3.55,1.9402406,949500000,-0.339669837,-0.051648149,12810515320,99.62,-0.042685893,0.303404844,-0.405604919,0
15.35,2.73,2.3735986,-0.350787784,6.62,1.6927768,7671000000,0.997338996,0.401369416,74185800000,93.02,0.958621428,-0.490433325,0.982566226,0
21.01,10.35,1.9293598,0.44037286,3.46,1.64042,4600216000,0.67010884,0.278760447,48181450881,74.36,0.872475324,-0.343750759,0.641433959,0
17.02,1.88,3.1079664,-0.286890242,4.5,0.7204611,0,-13.56818948,-1.198261177,9614412169,80.52,0.636466975,-0.441937854,-0.632449974,0
25.85,6.57,3.175548,0.41427997,3.16,0.6091133,1097534000,-0.246951509,-0.116462319,15694951118,81.17,-1.08577334,1.582458011,-0.245097785,0
19.57,6.01,1.1642125,-0.064865533,3.3,1.6030874,859519000,-0.403384093,0.373588593,8459271203,65.94,-0.799042394,0.481993789,-0.733620365,0
23.76,3.4,4.268832,0.195077705,7.92,0,1635916000,0.008472918,0.462205769,15241203731,283,-0.557319044,0.754176508,-0.268285165,-1
58.04,3.49,4.5925775,1.3688527,0.81,0,234000000,-1.235981356,-0.563290846,5700998508,40.05,-1.189246428,0.625924042,-1.045526326,-1
17.81,4.11,2.1080317,-0.180827717,1.59,0.9983361,5280000000,0.758307418,0.656988633,44027094922,34.56,-0.556783804,0.769733421,0.570165173,0
17.57,4.04,3.1654842,-0.076945086,1.59,1.0084034,5280000000,0.758307418,0.036801532,66135313503,34.09,-0.586466853,0.809972704,0.891773929,0
13.92,2.55,0.93730986,-0.573381589,4.79,1.6353229,2521000000,0.285217455,0.248448223,26957526800,73.92,-0.228184847,0.360266303,0.182443984,0
15.35,2.09,3.7773547,-0.249342037,3.52,2.189781,0,-13.56818948,-1.198261177,90940115897,52.65,1.117460817,-0.572809239,1.143512606,0
17.79,3.27,12.365829,0.889150082,1.08,3.668639,665141000,-0.567448422,-0.061298437,9050154422,32.92,0.893022137,-0.876183217,-0.680254025,0
32.07,8.04,3.3779113,0.768035968,6.52,0,1002093000,-0.305170222,-0.032673663,13300000127,209.09,-0.847863972,-0.371356966,-0.375967022,-1
32.05,2.72,1.602308,0.112918461,0.45,0,399277000,-0.894038578,-0.143646086,5856913571,13.14,-1.721445169,-0.207804216,-1.024200407,-1
29.15,2.5,1.4738787,-0.015866674,0.45,0,399277000,-0.894038578,-0.047298534,5366628950,12.8328,-1.730747456,0.042100079,-1.093298731,-1
22.06,3.4,4.8605075,0.204953892,13.52,2.062655,10169000000,1.177736563,0.351425308,1.01513E+11,124.86,0.01369746,0.12924115,1.23044668,0
8.85,2.09,0.5020496,-0.828479668,7.05,0,5929000000,0.832495514,3.538658073,19363059152,63.37,-0.190482797,-0.334847383,-0.079093256,-1
21.47,4.71,1.0903316,-0.122053622,10.71,1.3284917,17454000000,1.523449031,0.035602177,2.18835E+11,216.46,-0.635236587,0.730009171,1.837568719,0
18.27,64.7,1.4744618,4.964612322,5.62,2.9666696,7919000000,1.017700628,0.0720732,96436356833,109.28,0.383649197,-0.543409458,1.189894452,0
16.33,4.53,2.1782618,-0.185738201,15.72,0,2760000000,0.343180191,1.715226081,14654954091,161.99,-1.355956948,1.651942066,-0.299287586,-1
19.26,3.4,1.7324123,-0.235819842,5.7,2.1216943,10584000000,1.203333941,0.35537802,1.05387E+11,127.48,0.504265936,-0.052386484,1.260048568,0
15.36,2.21,1.3158662,-0.51292694,7.14,0.34153005,1676204000,0.024041944,1.134465717,11116075286,114.87,0.23220196,0.008669185,-0.517741088,0
11.51,1.19,0.9984924,-0.762745595,4.38,1.8189007,0,-13.56818948,-1.198261177,11256432318,47.87,0.289569802,-0.425128361,-0.507823686,0
25.9,7.89,3.7110944,0.588893837,2.55,2.2865665,1624441000,0.003968282,-0.407951178,31797645904,78.75,-0.987119853,1.769948858,0.312961245,0
18.74,1.93,0.4211918,-0.525213737,9.24,3.5618877,5401000000,0.772807231,0.927106769,39312309113,86.77,-0.767297086,0.919149447,0.480639361,0
29.93,7.32,3.9652252,0.701119819,2.69,0,500600000,-0.749314512,-0.474004165,10692681720,112.82,-0.850787017,1.007443684,-0.54843418,-1
12.21,1.76,7.0740495,-0.013914451,1.86,5.965641,1935931000,0.116229787,0.389183389,18865999082,50.92,0.087647208,-0.897658171,-0.099648019,0
29.5,10.82,12.401829,1.927230036,3.43,0,767864000,-0.475544105,-0.093767972,10754983829,105.62,-0.145340033,0.396511781,-0.543842235,-1
28.84,9.34,9.935474,1.503678504,3.45,0,1011200000,-0.299380714,-0.195149754,15594677147,92.28,0.371479146,0.068769155,-0.250163748,-1
13.08,7.96,1.6452544,-0.057826663,7.36,4.626544,34156880000,1.953102782,1.341019657,2.08092E+11,49.04,0.603663953,-0.235611434,1.797783895,0
200.0692,21.91,16.18455464,8.923097616,1.04,0,97562000,-1.795823467,-1.159924846,39369386348,151.6,-1.749619533,2.410524687,0.481786093,-1
8.68,2.08,1.0924768,-0.769166983,4.68,2.622091,5600000000,0.795961905,6.973757816,10601008017,32.71,-1.817910734,1.115829074,-0.555239824,0
32.72,9.4,14.433654,2.137833185,2.8,0.70204765,13086000000,1.339129262,-0.448592487,2.70039E+11,113.86,-0.281254267,0.560021745,2.003747294,0
16.22,3.63,7.1491003,0.287144419,4.33,3.744428,0,-13.56818948,-1.198261177,12778779911,66.18,-0.89594274,-0.818097349,-0.407565382,0
40.9,3.54,5.7576876,0.937948372,3.1,0.7797879,970976000,-0.32535676,-0.312810078,16964162228,121.47,0.526171391,-0.361199239,-0.183633763,0
23.1,3.89,0.82099426,-0.168714359,4.39,1.983471,30721000000,1.885257721,0.36157352,3.04681E+11,100.02,-0.759445734,1.18580979,2.099147441,0
13.38,3.06,0.5904388,-0.586047141,3.78,2.2368238,7083000000,0.946304008,0.348021954,70862541911,68.22,0.161308245,-0.54816664,0.946341923,0
25.36,6.73,3.2787669,0.423360632,2.66,2.0800195,3896000000,0.563780694,0.500060571,35488486675,79.12,0.553729076,-0.268943162,0.399759023,0
26.64,6.15,6.9824114,0.828362061,0.19,0,773932000,-0.47050688,-0.452953684,16064078572,191.79,-0.330172796,0.449182365,-0.226723883,-1
19.57,2.1,2.4834197,-0.253525381,3.79,3.691948,2736500000,0.337708083,1.042755919,18890296993,59.5,0.812255284,-0.62244756,-0.098630711,0
13.58,1.58,2.8728192,-0.452231138,4.07,2.7111576,0,-13.56818948,-1.198261177,2.81464E+11,55.4,0.301341476,-0.32255659,2.036499444,0
12.74,1.49,6.725218,-0.058480396,2.81,6.1538463,1908253000,0.107014509,0.211259606,20943679019,54.67,0.020293343,-0.874171673,-0.017071327,0
10.19,2,1.245503,-0.709211833,1.29,2.389201,5169000000,0.744710672,2.031267697,24760297793,80.09,0.319454791,-0.332291108,0.115243981,0
10.17,12.65,2.22677,0.313607104,0.51,3.5915854,694600000,-0.539715211,0.002128267,8951609207,18.81,0.969962296,-0.735679888,-0.688907639,0
23.26,1.58,1.075785,-0.333339245,2.77,2.6699784,2262300000,0.215928633,0.931411405,16433340688,60.93,-0.131198515,0.138010951,-0.208760948,0
34.29,2.9,3.6396794,0.429174448,0.77,3.7079954,1365000000,-0.107387537,-0.388279565,26070297960,33.6,0.882182394,-0.480393081,0.155992802,0
11.77,2.57,0.58064795,-0.682268943,4.51,2.5652986,1842000000,0.084401386,1.14168039,12177920000,164.95,0.610389863,-0.671056569,-0.445631863,0
48.41,3.01,4.2982845,0.97742904,-0.57,4,3955000000,0.573399155,1.268580888,24802396470,28.56,0.722229819,-0.564513355,0.116586704,0
18.67,2.1,3.4484663,-0.17568419,3.07,1.347058,1440000000,-0.073157899,-0.126248742,20780269334,152.36,0.21883971,0.231058291,-0.02326242,0
18.77,18.91,2.7332082,1.190849224,5.53,1.9541779,1232000000,-0.172991518,0.390801825,11993835688,113.56,-0.618974934,0.86963726,-0.457670843,0
31.7,51.69,2.478658,4.402441614,7.27,1.1279043,1501301000,-0.046479402,0.076060867,18225400525,169.28,-1.964119673,2.533656847,-0.126952168,0
18.14,1.94,2.520456,-0.310270959,2.21,3.3914273,3885828000,0.562107696,1.58998514,21559611927,42.44,0.656804573,-0.702087415,0.005838087,0
8.87,1.49,0.7877656,-0.847493183,0.59,3.207184,1191000000,-0.194650711,1.12257016,7938833340,29.8,0.056597421,-0.346136817,-0.783807666,0
27.19,7.22,7.101206,0.951571358,2.32,2.0904882,845468000,-0.413932002,-0.431817921,17064975551,62.82,0.055289482,-0.249459218,-0.178950582,0
-19.93,0.97,0.84394187,-1.835214791,-2.24,2.0952382,0,-13.56818948,-1.198261177,10753423590,41.26,0.076171645,0.073485197,-0.543956906,0
30.94,5.31,2.7262094,0.423851681,1.83,1.1700794,722000000,-0.514956509,-0.333431501,12915021000,70.24,-0.74469078,1.200622885,-0.39918321,0
27.25,205.042,6.3136363,17.84623993,4.07,1.7970798,2289000000,0.223437098,0.113085151,27003303098,76.3,0.143748857,0.041791035,0.183785003,0
14.32,2.39,3.1648953,-0.325772478,9.01,0.7948336,2007400000,0.139428955,0.071611319,24454698119,115.53,0.830836867,-0.551838615,0.105427999,0
17.73,1.42,3.7945793,-0.226481124,2.6,1.480933,0,-13.56818948,-1.198261177,10670678640,50.71,-0.107496731,0.471029846,-0.550062301,0
32.8,18.09,9.280896,2.31236492,1.65,0.68237203,1734000000,0.045735432,-0.452941893,35991109776,71.51,-0.438873854,0.697362642,0.410874811,0
